OBJECTID,TreeID,Genus,SpecificEpithet,CultivarName,ScientificName,CommonName,DBH_in,Height_ft,CampusArea
10898,10677,Quercus,lobata,,Quercus lobata,Valley Oak,1.18110236,< 16 Feet,Main Campus
10899,10678,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
10900,10681,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
10901,10682,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
10902,10685,Quercus,lobata,,Quercus lobata,Valley Oak,8,16 - 33 Feet,Main Campus
10903,10686,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10904,10687,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10905,10688,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10906,10689,Quercus,lobata,,Quercus lobata,Valley Oak,5,16 - 33 Feet,Main Campus
10907,10690,Quercus,lobata,,Quercus lobata,Valley Oak,5,34 - 50 Feet,Main Campus
10908,10692,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10909,10696,Quercus,lobata,,Quercus lobata,Valley Oak,10,16 - 33 Feet,Main Campus
10910,10699,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
10911,10700,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10912,10701,Quercus,lobata,,Quercus lobata,Valley Oak,5,16 - 33 Feet,Main Campus
10913,10702,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10914,10703,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10915,10710,Quercus,lobata,,Quercus lobata,Valley Oak,9,16 - 33 Feet,Main Campus
10916,10711,Quercus,lobata,,Quercus lobata,Valley Oak,11,16 - 33 Feet,Main Campus
10917,10712,Quercus,lobata,,Quercus lobata,Valley Oak,9,16 - 33 Feet,Main Campus
10918,10713,Quercus,lobata,,Quercus lobata,Valley Oak,15,34 - 50 Feet,Main Campus
10919,10715,Quercus,lobata,,Quercus lobata,Valley Oak,8,16 - 33 Feet,Main Campus
10920,10716,Quercus,lobata,,Quercus lobata,Valley Oak,9,16 - 33 Feet,Main Campus
10921,10717,Quercus,lobata,,Quercus lobata,Valley Oak,0.78740157,< 16 Feet,Main Campus
10922,10718,Quercus,lobata,,Quercus lobata,Valley Oak,0.39370079,< 16 Feet,Main Campus
10923,10719,Quercus,lobata,,Quercus lobata,Valley Oak,0.39370079,< 16 Feet,Main Campus
10924,10720,Quercus,lobata,,Quercus lobata,Valley Oak,0.78740157,< 16 Feet,Main Campus
10925,10721,Quercus,lobata,,Quercus lobata,Valley Oak,0.78740157,0,Main Campus
10926,10722,Quercus,lobata,,Quercus lobata,Valley Oak,0.39370079,0,Main Campus
10927,10763,Lagerstroemia,indica,Tuscarora,Lagerstroemia indica,Crape Myrtle,2,< 16 Feet,Main Campus
10928,10764,Quercus,lobata,,Quercus lobata,Valley Oak,10,16 - 33 Feet,Main Campus
10929,10769,Quercus,lobata,,Quercus lobata,Valley Oak,5,16 - 33 Feet,Main Campus
10930,10775,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
10931,10778,Quercus,lobata,,Quercus lobata,Valley Oak,8,16 - 33 Feet,Main Campus
10932,10779,Quercus,lobata,,Quercus lobata,Valley Oak,10,34 - 50 Feet,Main Campus
10934,10973,Lagerstroemia,indica,Tuscarora,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
10935,10977,Platanus,hispanica,,Platanus hispanica,London Plane Tree,7,16 - 33 Feet,Main Campus
10936,10979,Quercus,lobata,,Quercus lobata,Valley Oak,5,16 - 33 Feet,Main Campus
10938,10984,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
10939,10972,Quercus,lobata,,Quercus lobata,Valley Oak,3,16 - 33 Feet,Main Campus
10940,10974,Lagerstroemia,indica,Tuscarora,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
10941,10978,Lagerstroemia,indica,Tuscarora,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
10942,10980,Quercus,lobata,,Quercus lobata,Valley Oak,3,16 - 33 Feet,Main Campus
10943,10983,Quercus,lobata,,Quercus lobata,Valley Oak,8,16 - 33 Feet,Main Campus
10944,10985,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
10945,10975,Lagerstroemia,indica,Tuscarora,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
10946,10803,Quercus,lobata,,Quercus lobata,Valley Oak,9,16 - 33 Feet,Main Campus
10947,14037,Juglans,hindsii,,Juglans hindsii,California Black Walnut,15.7480315,16 - 33 Feet,Main Campus
10948,14039,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,9.84251969,16 - 33 Feet,Main Campus
10949,14002,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,20.47244094,34 - 50 Feet,Main Campus
10950,14003,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,28.74015748,16 - 33 Feet,Main Campus
10952,14005,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,27.16535433,34 - 50 Feet,Main Campus
10953,14006,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,32.67716535,34 - 50 Feet,Main Campus
10954,14007,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,27.16535433,34 - 50 Feet,Main Campus
10955,14008,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,19.68503937,34 - 50 Feet,Main Campus
10956,14009,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,7.87401575,16 - 33 Feet,Main Campus
10957,14010,Calocedrus,decurrens,,Calocedrus decurrens,Incense Cedar,15.7480315,16 - 33 Feet,Main Campus
10958,14011,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,12.20472441,16 - 33 Feet,Main Campus
10959,14012,Calocedrus,decurrens,,Calocedrus decurrens,Incense Cedar,15.7480315,16 - 33 Feet,Main Campus
10960,14013,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,7.87401575,34 - 50 Feet,Main Campus
10961,14020,Quercus,lobata,,Quercus lobata,Valley Oak,12.5984252,34 - 50 Feet,Main Campus
10962,14028,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,11.81102362,34 - 50 Feet,Main Campus
10963,14050,Quercus,lobata,,Quercus lobata,Valley Oak,11.41732283,34 - 50 Feet,Main Campus
10964,14056,Quercus,lobata,,Quercus lobata,Valley Oak,1.96850394,< 16 Feet,Main Campus
10965,14055,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,4.72440945,< 16 Feet,Main Campus
10966,14054,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,7.87401575,16 - 33 Feet,Main Campus
10967,14053,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,7.87401575,16 - 33 Feet,Main Campus
10968,14051,Sequoia,sempervirens,,Sequoia sempervirens,Coast Redwood,9.84251969,16 - 33 Feet,Main Campus
10969,14023,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,17.71653543,34 - 50 Feet,Main Campus
10970,14024,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,27.55905512,34 - 50 Feet,Main Campus
10971,14025,Celtis,sinensis,,Celtis sinensis,Chinese Hackberry,34,34 - 50 Feet,Main Campus
10972,14026,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,9.84251969,34 - 50 Feet,Main Campus
10973,10083,Quercus,virginiana,,Quercus virginiana,Southern Live Oak,14,34 - 50 Feet,Main Campus
10974,3168,Quercus,virginiana,,Quercus virginiana,Southern Live Oak,20,34 - 50 Feet,Main Campus
10975,14058,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,6,16 - 33 Feet,Main Campus
10976,14059,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,7,16 - 33 Feet,Main Campus
10977,14075,Ulmus,parvifolia,Frontier,Ulmus parvifolia ,Chinese Elm,6,16 - 33 Feet,Main Campus
10978,14076,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
10980,14072,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,5,16 - 33 Feet,Main Campus
10981,14073,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,6,16 - 33 Feet,Main Campus
10983,1765,Cinnamomum,camphora,,Cinnamomum camphora,Camphor Tree,23.62204724,34 - 50 Feet,Main Campus
10984,14079,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,0,,Main Campus
10986,14082,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,1,< 16 Feet,Main Campus
10987,14083,Citrus,sp.,Dwarf Washington Navel,Acer palmatum,Japanese Maple,3,< 16 Feet,Main Campus
10988,14085,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,2,< 16 Feet,Main Campus
10989,14086,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,1,< 16 Feet,Main Campus
10990,14092,Acer,sp.,,Acer sp.,Maple,2,< 16 Feet,Main Campus
10991,14093,Prunus,sp.,,Prunus sp.,UNKNOWN,8,16 - 33 Feet,Main Campus
10992,14097,Ginkgo,biloba,,Ginkgo biloba,Maidenhair Tree,6,16 - 33 Feet,Main Campus
10993,14098,Carpinus,betulus,,Carpinus betulus 'Fastigata',European Hornbeam,1.96850394,< 16 Feet,Main Campus
10994,14099,Carpinus,betulus,,Carpinus betulus 'Fastigata',European Hornbeam,1.96850394,< 16 Feet,Main Campus
10995,14100,Carpinus,betulus,,Carpinus betulus 'Fastigata',European Hornbeam,1.96850394,< 16 Feet,Main Campus
10996,14101,Carpinus,betulus,,Carpinus betulus 'Fastigata',European Hornbeam,1.96850394,< 16 Feet,Main Campus
10998,14131,Quercus,frainetto,,Quercus frainetto,Forest Green Oak,7,16 - 33 Feet,Main Campus
10999,14106,Koelreuteria,paniculata,,Koelreuteria paniculata,Goldenrain Tree,5,< 16 Feet,Main Campus
11000,14107,Olea,europaea,,Olea europaea,Olive,30,34 - 50 Feet,Main Campus
11001,14108,Lagerstroemia,indica,,Lagerstroemia indica,Crape Myrtle,2,< 16 Feet,Main Campus
11002,14109,Lagerstroemia,indica,Natchez,Lagerstroemia indica,Crape Myrtle,4,< 16 Feet,Main Campus
11003,14110,Lagerstroemia,indica,Natchez,Lagerstroemia indica,Crape Myrtle,4,< 16 Feet,Main Campus
11004,14111,Quercus,virginiana,,Quercus virginiana,Southern Live Oak,4,16 - 33 Feet,Main Campus
11007,14115,Washingtonia,filifera,,Washingtonia filifera ,California Fan Palm,8,< 16 Feet,Main Campus
11008,14118,Washingtonia,filifera,,Washingtonia filifera ,California Fan Palm,8,< 16 Feet,Main Campus
11009,14119,Quercus,virginiana,,Quercus virginiana,Southern Live Oak,5,< 16 Feet,Main Campus
11010,14120,Quercus,suber,,Quercus suber,Cork Oak,6,16 - 33 Feet,Main Campus
11011,14121,UNKNOWN,sp.,,,UNKNOWN,22,16 - 33 Feet,Main Campus
11012,14123,UNKNOWN,sp.,,,UNKNOWN,12,16 - 33 Feet,Main Campus
11013,14124,UNKNOWN,sp.,, ,UNKNOWN,20,< 16 Feet,Main Campus
11014,14125,Lagerstroemia,indica,Natchez,Lagerstroemia indica,Crape Myrtle,4,< 16 Feet,Main Campus
11015,14126,UNKNOWN,sp.,, ,UNKNOWN,18,< 16 Feet,Main Campus
11016,14127,UNKNOWN,sp.,, ,UNKNOWN,8,< 16 Feet,Main Campus
11017,14128,Lagerstroemia,indica,Natchez,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
11018,14129,Lagerstroemia,indica,Natchez,Lagerstroemia indica,Crape Myrtle,3,< 16 Feet,Main Campus
11019,14130,Celtis,occidentalis,,Celtis occidentalis,Western Hackberry,22,34 - 50 Feet,Main Campus
11020,14135,Ulmus,"americana ""New Harmony""",,Ulmus americana,New Harmony Elm,6,16 - 33 Feet,Main Campus
11021,14137,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,7,16 - 33 Feet,Main Campus
11022,14138,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,8,16 - 33 Feet,Main Campus
11023,14139,Pistacia,chinensis,,Pistacia chinensis,Chinese Pistache,8,16 - 33 Feet,Main Campus
11028,14146,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
11029,14147,Quercus,lobata,,Quercus lobata,Valley Oak,3,16 - 33 Feet,Main Campus
11030,13000,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
11031,13001,Quercus,sp.,,Quercus sp.,,3.1496063,< 16 Feet,Main Campus
11032,13002,Quercus,sp.,,Quercus sp.,,2.36220472,< 16 Feet,Main Campus
11033,13003,Quercus,sp.,,Quercus sp.,,2.75590551,< 16 Feet,Main Campus
11034,13004,Quercus,sp.,,Quercus sp.,,2.36220472,< 16 Feet,Main Campus
11035,13005,Quercus,sp.,,Quercus sp.,,2.75590551,< 16 Feet,Main Campus
11036,13006,Quercus,sp.,,Quercus sp.,,3.1496063,< 16 Feet,Main Campus
11037,13007,Quercus,sp.,,Quercus sp.,,2.36220472,< 16 Feet,Main Campus
11038,13008,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11039,13009,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11040,13010,Quercus,lobata,,Quercus lobata,Valley Oak,5.90551181,16 - 33 Feet,Main Campus
11041,13011,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11042,13012,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11043,13013,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11044,13014,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11045,13015,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11046,13016,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11047,13017,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11048,13018,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11049,13019,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11050,13020,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11051,13021,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11052,13022,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11053,13023,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11054,13024,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11055,13025,Quercus,sp.,,Quercus sp.,,0.39370079,< 16 Feet,Main Campus
11056,13026,Quercus,sp.,,Quercus sp.,,1.96850394,< 16 Feet,Main Campus
11057,13027,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11058,13028,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11059,13029,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11060,13030,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11061,13031,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11062,13032,Quercus,sp.,,Quercus sp.,,1.96850394,< 16 Feet,Main Campus
11063,13034,Quercus,sp.,,Quercus sp.,,0.78740157,< 16 Feet,Main Campus
11064,13035,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11065,13036,Quercus,sp.,,Quercus sp.,,0.78740157,< 16 Feet,Main Campus
11066,13037,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11067,13038,Quercus,sp.,,Quercus sp.,,2.36220472,< 16 Feet,Main Campus
11068,13039,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11069,13040,Quercus,sp.,,Quercus sp.,,2.36220472,< 16 Feet,Main Campus
11070,13041,Quercus,sp.,,Quercus sp.,,2.36220472,< 16 Feet,Main Campus
11071,13043,Quercus,sp.,,Quercus sp.,,1.96850394,< 16 Feet,Main Campus
11072,13044,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11073,13045,Quercus,sp.,,Quercus sp.,,1.96850394,< 16 Feet,Main Campus
11074,13046,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11075,13047,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11076,13048,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11077,13049,Quercus,sp.,,Quercus sp.,,1.18110236,< 16 Feet,Main Campus
11078,13050,Quercus,sp.,,Quercus sp.,,1.57480315,< 16 Feet,Main Campus
11081,10903,Zelkova,serrata,,Zelkova serrata ,Sawleaf Zelkova,7.08661417,16 - 33 Feet,Main Campus
11083,10905,Zelkova,serrata,,Zelkova serrata ,Sawleaf Zelkova,3.93700787,16 - 33 Feet,Main Campus
11084,10906,Zelkova,serrata,,Zelkova serrata ,Sawleaf Zelkova,3.93700787,16 - 33 Feet,Main Campus
11085,10909,Zelkova,serrata,,Zelkova serrata ,Sawleaf Zelkova,3.93700787,16 - 33 Feet,Main Campus
11086,10910,Zelkova,serrata,,Zelkova serrata ,Sawleaf Zelkova,3.93700787,16 - 33 Feet,Main Campus
11087,10911,Acer,sp.,,Acer sp.,Maple,3.1496063,< 16 Feet,Main Campus
11088,10892,Sambucus,nigra,,Sambucus nigra,Elderberry,7.08661417,16 - 33 Feet,Main Campus
11089,10893,Quercus,lobata,,Quercus lobata,Valley Oak,21,34 - 50 Feet,Main Campus
11090,10894,Quercus,suber,,Quercus suber,Cork Oak,24,34 - 50 Feet,Main Campus
11091,10887,Quercus,ilex,,Quercus ilex,Holly Oak,11,16 - 33 Feet,Main Campus
11092,10888,Quercus,ilex,,Quercus ilex,Holly Oak,14,16 - 33 Feet,Main Campus
11093,10895,Quercus,lobata,,Quercus lobata,Valley Oak,8,16 - 33 Feet,Main Campus
11094,10896,Quercus,lobata,,Quercus lobata,Valley Oak,8,16 - 33 Feet,Main Campus
11095,10897,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
11097,10901,Quercus,lobata,,Quercus lobata,Valley Oak,10,16 - 33 Feet,Main Campus
11098,13052,Quercus,sp.,,Quercus sp.,,1.96850394,< 16 Feet,Main Campus
11099,13053,Quercus,agrifolia,,Quercus agrifolia,Coast Live Oak,6,< 16 Feet,Main Campus
11101,13055,Quercus,douglasii,,Quercus douglasii,Blue Oak,1.18110236,< 16 Feet,Main Campus
11102,13057,Quercus,lobata,,Quercus lobata,Valley Oak,9,16 - 33 Feet,Main Campus
11103,13059,Quercus,lobata,,Quercus lobata,Valley Oak,12,16 - 33 Feet,Main Campus
11104,13060,Quercus,lobata,,Quercus lobata,Valley Oak,3.54330709,16 - 33 Feet,Main Campus
11105,13061,Quercus,lobata,,Quercus lobata,Valley Oak,1.57480315,< 16 Feet,Main Campus
11106,13062,Quercus,lobata,,Quercus lobata,Valley Oak,7,16 - 33 Feet,Main Campus
11107,13064,Quercus,lobata,,Quercus lobata,Valley Oak,10,34 - 50 Feet,Main Campus
11108,13065,Quercus,lobata,,Quercus lobata,Valley Oak,6,16 - 33 Feet,Main Campus
11109,13066,Quercus,lobata,,Quercus lobata,Valley Oak,4,16 - 33 Feet,Main Campus
11110,13068,Pinus,eldarica,,Pinus eldarica,Afghan Pine,16,34 - 50 Feet,Main Campus
11111,13069,Pinus,eldarica,,Pinus eldarica,Afghan Pine,20,34 - 50 Feet,Main Campus
11112,13070,Quercus,lobata,,Quercus lobata,Valley Oak,1.96850394,< 16 Feet,Main Campus
11113,15000,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11114,15001,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11115,15002,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11116,15003,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11117,15005,Quercus,castaneifolia,,Quercus castaneifolia,Chestnut leaf Persian oak,0.39370079,< 16 Feet,Main Campus
11118,13072,Quercus,lobata,,Quercus lobata,Valley Oak,12,< 16 Feet,Main Campus
11119,15006,Quercus,sp.,,Quercus sp.,ADD,11,< 16 Feet,Main Campus
11120,15007,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,2,< 16 Feet,Main Campus
11121,15008,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,2,< 16 Feet,Main Campus
11125,15012,Quercus,sp.,,Quercus sp.,ADD,12,< 16 Feet,Main Campus
11126,15013,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11127,15014,Quercus,sp.,,Quercus sp.,ADD,12,< 16 Feet,Main Campus
11128,15015,Quercus,lobata,,Quercus lobata,Valley Oak,0.39370079,< 16 Feet,Main Campus
11129,15016,Quercus,lobata,,Quercus lobata,Valley Oak,0.39370079,< 16 Feet,Main Campus
11130,15017,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11131,15018,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11132,15019,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11133,15020,Quercus,lobata,macrocarpa,Quercus lobata,Valley Oak,0.39370079,< 16 Feet,Main Campus
11134,15021,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11135,15022,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11136,15023,Quercus,lobata,macrocarpa,Quercus lobata,Valley Oak,0.78740157,< 16 Feet,Main Campus
11137,15024,Quercus,lobata,macrocarpa,Quercus lobata,Valley Oak,0.78740157,< 16 Feet,Main Campus
11138,15025,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11139,15026,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11140,15027,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11141,15028,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11142,15029,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11143,15030,Quercus,lobata,macrocarpa,Quercus lobata,Valley Oak,0.78740157,< 16 Feet,Main Campus
11144,15031,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11145,15032,Cercis,occidentalis,,Cercis occidentalis,Western Redbud,0.39370079,< 16 Feet,Main Campus
11146,15033,Quercus,lobata,macrocarpa,Quercus lobata,Valley Oak,0.78740157,< 16 Feet,Main Campus
